CustomerID,num_orders
17499,2
17711,2
14586,1
16721,1
17367,1
16357,4
17263,1
15599,3
13339,1
15261,4
13630,7
14951,1
16179,1
17520,1
15121,2
14629,2
14019,3
14034,3
14984,6
13569,4
15883,2
15604,1
17929,12
14983,1
15682,2
16822,1
16673,1
18070,1
18002,4
13197,1
12671,1
13175,2
14361,1
15684,3
16492,1
17748,1
17792,2
14445,1
13108,2
17421,3
14777,1
13331,1
17856,4
15333,1
13631,11
14196,1
16106,1
15553,1
18105,1
17500,3
16855,2
17985,1
14539,2
16908,1
14694,1
12786,1
15268,3
12459,1
14938,2
14017,1
16486,1
15788,1
17599,1
16819,2
12850,1
14254,1
13245,2
14358,2
13912,1
16281,3
14746,4
13194,2
14294,1
16559,1
16074,1
14721,1
16262,1
14889,1
16697,1
13122,2
13850,1
17887,1
16038,3
15396,2
17333,1
13356,1
12579,1
17973,1
12812,1
18030,2
15576,1
14528,1
12538,2
17100,2
15690,2
15575,1
14791,1
15587,7
14237,2
15693,1
17005,2
13465,2
14255,1
13620,1
15595,1
14089,1
17592,1
16489,2
14119,2
13672,3
16957,2
18019,1
16427,2
14964,1
15663,1
17895,1
13992,3
14826,2
15233,1
12887,1
12608,1
17763,4
18091,1
17415,1
16664,1
15299,10
16828,2
13829,1
17501,2
15463,1
14195,6
14582,1
14609,10
14351,1
16087,5
13188,1
16605,1
16816,4
15612,2
14559,1
16821,1
18133,1
15403,2
18152,1
17959,1
16583,2
14066,1
16207,1
17024,3
12992,1
17319,1
14641,1
13227,1
12796,1
14266,1
15802,1
14946,1
17570,1
14705,1
15686,1
15510,1
13383,1
13084,1
14033,1
17336,1
17347,1
12846,1
15168,1
15327,1
12740,1
18199,1
17304,1
15285,1
17598,1
13436,1
15273,1
16248,1
18028,1
13788,1
13298,1
13438,1
16953,1
15581,38
17940,16
15953,18
14479,4
14136,5
17610,5
14790,10
16710,22
15015,13
15456,10
14505,19
16875,11
13901,15
17757,56
16735,14
14672,4
16830,4
14709,25
15810,8
15580,8
16788,5
12835,41
17954,19
18172,52
14606,192
13408,106
13542,17
13010,2
15875,1
13377,2
12668,10
17740,6
14562,26
12495,1
17949,118
14427,4
17611,28
17113,6
13571,26
17873,18
13225,16
17531,3
13361,2
14893,3
14798,8
15194,28
14944,19
15796,17
13262,3
14999,1
18268,6
15691,4
16096,4
16347,11
13634,16
15405,2
18092,18
13719,11
17928,3
14235,9
16612,9
18052,1
15321,12
17190,7
16558,38
14224,9
16709,14
12802,7
18128,1
14199,4
14295,5
12380,11
13782,13
15076,3
16873,12
12975,6
14608,11
15563,7
14307,10
12801,1
17714,5
13292,5
18048,3
17482,2
17716,24
14749,1
16258,15
13024,2
14770,8
15887,3
16008,15
14375,3
13589,6
12662,20
18242,8
13410,9
17596,13
12661,1
14579,1
13213,11
18258,6
17284,8
13329,8
14329,15
15600,4
12853,11
18112,4
13941,15
12939,20
16950,10
15886,4
17760,6
15617,3
17038,2
16226,5
14800,17
13733,2
15351,10
12413,4
16670,20
15560,2
14038,5
16470,11
17274,2
15368,2
13979,7
16593,8
17355,1
16089,2
15107,9
18109,38
18118,29
14410,11
18239,6
13520,11
14327,6
12928,12
14723,11
12481,15
14472,9
17365,15
16638,15
13742,12
14501,2
17001,19
17431,1
17314,17
17071,13
17686,9
17117,1
16217,2
13899,2
13199,67
12472,19
14282,25
14395,20
12731,17
16817,13
15244,3
15646,5
16261,6
14326,3
16348,8
15640,29
15416,7
16249,5
13632,8
13862,9
12362,11
17893,1
16121,5
14016,11
14888,1
13555,13
16609,7
14280,1
12790,2
13505,4
15704,6
17750,9
17045,5
16174,7
13394,19
12669,3
14044,10
14456,9
13267,36
13157,9
13116,1
13930,2
12750,1
14101,13
13138,7
15342,1
14713,21
17682,11
12364,4
12695,7
16628,7
13812,3
15410,10
12794,2
14463,4
17370,4
13272,2
15522,2
14096,17
12820,11
13016,3
16321,7
13344,3
14333,1
16360,6
17816,6
14844,10
14529,3
12607,1
13115,10
16533,3
12955,11
15971,18
13131,7
15345,1
14936,12
15027,10
17702,6
12617,1
14789,1
17720,10
13536,7
16464,3
18127,4
15845,11
14251,5
15721,1
17852,5
13882,5
14550,4
17288,11
18158,2
18179,8
14023,2
17173,8
13954,2
16660,7
14425,3
14548,9
13643,10
14977,1
16197,9
13557,13
12648,4
14092,24
15489,8
13459,2
16051,1
17328,1
15359,8
16273,2
15673,9
14123,1
13173,11
13473,8
16718,5
16711,9
15920,9
15249,18
15848,1
17046,5
15546,2
13693,9
13143,1
14988,7
17021,6
13891,3
13830,1
13998,3
17898,4
12677,2
17201,4
17764,5
12469,2
13491,27
16915,11
14069,2
17559,1
13959,6
13976,4
17908,5
17224,1
13679,3
15798,3
17692,12
14167,8
15901,7
15422,7
13722,10
15736,2
16441,5
13566,5
14992,1
12676,11
12605,4
16576,2
15921,4
14353,3
14847,3
15501,2
16117,3
17286,3
13721,2
13226,2
18116,13
17495,3
17796,7
14293,9
16413,2
17826,1
14032,16
13165,3
16034,6
17786,2
15579,5
16030,1
16912,15
13475,4
13035,3
15397,1
12951,15
17278,2
15535,6
15620,4
13448,13
17522,5
14364,8
12770,2
13591,7
12840,7
15507,1
15130,1
13745,2
17758,12
16232,7
16942,9
15624,4
17676,10
17042,5
15048,4
18261,2
14360,4
15322,2
15205,2
12435,6
16747,2
17509,8
18169,1
15272,6
16793,1
12744,11
17534,5
13669,3
17836,1
14179,2
13914,2
17481,4
12504,4
15429,2
14418,3
14666,1
15444,2
17383,2
13828,1
16313,2
16805,5
17812,7
12920,4
18251,9
17529,2
17454,10
12733,4
17982,1
16802,2
12800,3
13107,9
13834,2
14115,2
16895,5
18008,23
16452,2
16845,1
15323,3
15331,3
13698,2
17991,3
15818,1
14391,1
16094,11
15715,5
16132,2
16894,3
18238,1
15542,3
15363,2
16891,11
16299,1
14891,4
15960,4
14571,1
14498,10
18022,5
13649,6
15269,3
17349,5
12734,3
17999,3
17950,7
15607,9
12764,1
14127,6
15067,5
16431,3
13637,3
12690,1
13887,1
15724,3
13885,2
15632,8
14276,7
15384,4
14808,8
16623,4
14133,4
13940,4
16734,3
12610,5
17189,5
16806,4
14660,2
13210,1
14211,18
12390,1
17222,6
12824,1
14592,3
16160,2
17564,3
17379,1
13323,5
14446,5
13430,2
16380,1
17150,6
15534,1
14042,1
16742,14
13111,1
16471,4
16136,4
13530,1
13407,3
17605,1
15597,2
15478,3
13300,3
16507,1
15217,1
12378,2
16683,1
17804,3
17083,9
13984,12
14260,3
13472,2
13903,1
15777,7
17980,4
17776,2
16252,1
15986,2
12356,6
14779,3
13893,1
18114,1
16297,1
17917,3
13539,7
12585,2
16965,1
15737,8
13730,2
14029,2
12441,1
17298,5
15035,1
12497,3
17154,1
15821,2
13352,1
13923,1
14815,2
17793,1
17590,3
16185,3
15951,3
14910,4
15116,4
13853,1
15924,1
16304,1
15375,1
14244,1
15885,15
14265,4
12969,1
13286,1
15484,6
13399,3
14166,2
13877,3
13398,2
15476,4
15190,1
17249,1
18277,5
16392,3
12357,3
16829,2
17433,2
16430,7
17707,8
15525,4
14985,2
14368,1
17446,2
13581,2
17507,2
16531,11
15643,3
13121,1
15517,1
16587,1
16449,2
15897,2
13396,2
14406,1
16706,3
13470,2
17309,3
12526,3
16930,3
16685,2
15440,3
13917,2
13710,3
16079,3
13638,1
17767,2
13716,1
14022,2
14591,4
17853,3
16436,3
15499,1
16166,2
13587,4
13757,1
17587,1
14200,1
14182,4
12773,1
16604,2
18103,1
13304,4
13861,2
13795,4
17353,4
14885,3
16246,2
16340,3
14314,2
17196,1
14718,1
16565,4
17493,1
17814,2
17456,2
16084,1
17516,6
15083,1
15147,1
12639,3
13572,1
12942,3
15537,1
16009,4
16239,6
12353,2
14778,2
13744,2
15344,3
13504,1
13858,1
17272,4
12827,3
14971,3
12581,1
14485,1
17761,1
16189,2
14703,1
12966,1
17914,1
17344,2
15603,2
13793,1
14147,9
13688,1
14873,2
14604,1
16002,1
14569,4
15591,3
16707,4
17798,1
12675,2
13220,5
12774,1
17919,2
13666,5
14526,1
15165,1
15460,1
17569,1
15212,2
15292,1
13223,6
17040,2
15380,11
13774,1
13364,1
15740,1
17951,4
18082,1
17357,2
12658,1
14601,1
17087,1
15479,1
17182,2
15564,2
15631,1
16864,2
18090,1
14940,2
15536,1
16824,3
18256,1
16001,1
13570,1
16617,1
18142,2
14488,1
15297,3
15806,3
16025,1
12713,1
15771,3
13839,1
16532,5
16630,1
18115,1
13773,2
17093,1
12908,5
14155,1
15181,5
15610,1
14752,1
13180,1
17494,1
17202,1
14457,1
17387,2
15692,1
16288,1
15744,1
16999,2
13960,2
14588,1
13133,3
16097,1
14287,3
15844,1
14300,1
18249,1
13525,2
17294,2
15423,3
16346,1
15361,4
14079,2
14751,2
14384,1
13653,1
17327,2
15515,1
16671,3
13765,1
13445,1
14993,1
15991,1
13968,1
16581,1
15040,1
12861,1
12659,1
15324,1
18080,2
12732,1
15082,1
17715,2
13068,2
15758,1
15914,2
15305,1
13063,1
13011,1
13144,2
15567,1
16568,2
16990,2
14650,1
15999,1
12570,1
14144,1
13096,1
16073,1
17846,1
18184,1
12404,1
14576,1
13345,1
15927,1
16408,1
14622,1
13990,1
17896,1
17942,1
16420,1
16202,9
16779,53
15514,18
16485,5
12785,3
13317,19
14156,156
13078,57
16222,2
13253,4
18094,13
13477,11
17050,11
15911,8
17465,7
14637,1
13538,12
15784,2
17647,3
12867,13
14238,3
12909,8
15366,7
12510,9
13610,14
15279,5
12663,2
15367,11
13476,5
15795,8
12638,2
15291,40
15221,4
15874,21
17905,13
17448,46
14667,54
13600,2
14662,7
18225,26
16170,20
16754,29
16393,23
12765,6
18144,19
18231,28
17307,11
17240,1
12976,8
17346,26
15954,1
16526,2
14982,1
16932,3
15241,11
16303,7
12431,27
16549,34
15916,13
17675,70
14209,15
18168,16
16883,19
16021,2
16538,3
15126,2
12592,5
14870,6
14546,11
17090,13
13468,72
14854,11
13155,6
12458,4
17512,18
12826,12
15452,6
15081,12
17669,10
18001,6
18097,11
16145,19
13018,35
14422,19
17382,8
18266,1
14341,18
15652,5
17642,5
12656,8
13537,2
14838,2
16810,2
14953,4
15934,2
12665,3
15294,1
12475,2
15569,10
16225,15
15903,12
12917,6
16904,21
16205,7
12360,8
13961,1
13384,11
16992,13
13988,8
16812,4
14926,2
17019,11
12637,12
17322,5
12600,21
15026,5
14605,4
16827,5
15752,9
17860,4
15028,6
18055,14
16899,8
16985,23
14180,33
15596,9
12664,11
17094,2
16767,15
12528,6
17811,47
16771,10
13706,2
14555,6
12395,15
15406,4
17730,20
15319,1
18183,2
13027,19
15694,24
14232,5
17585,7
17059,9
16218,13
17438,5
18071,6
12347,8
13846,4
18236,12
14163,5
12769,1
12502,5
13334,5
16963,1
12449,6
14583,8
13552,22
16247,1
12428,9
17306,21
18121,2
12653,3
13933,2
17725,11
14331,2
14818,6
14948,6
17578,7
13492,3
15835,4
15232,2
18170,9
15089,6
17451,7
14067,2
15114,12
12535,2
16603,2
15253,8
13141,17
18122,6
14124,1
12720,30
14014,3
16049,6
16233,9
12700,4
15606,17
13590,18
16869,4
14173,6
17857,24
14525,17
14507,11
14820,9
12838,10
16759,3
18274,1
14554,4
14931,5
13098,28
18139,6
14297,4
15877,2
12557,8
16856,3
17655,9
17157,19
16619,4
14206,3
15654,2
14654,1
15989,2
18181,5
16277,1
16702,4
13855,4
12956,4
13616,2
12869,1
13854,39
13975,12
15892,1
15425,4
13020,2
16388,1
17330,4
13715,17
13462,5
16336,4
18078,4
13071,1
14853,5
13388,3
18262,3
18272,9
15042,2
14549,4
17348,9
12377,4
16119,8
12863,6
14439,5
17029,7
13963,17
16186,26
15661,8
17994,11
18132,1
17343,6
13451,11
14221,17
15459,2
17988,14
17159,5
14722,3
14078,9
16510,6
15779,2
16027,15
17473,2
15871,1
14740,11
15884,2
16371,1
16129,3
16980,3
13919,4
17629,10
16069,1
13073,2
17325,3
16634,6
15167,5
16343,3
13780,3
16010,11
16740,1
12970,10
15169,2
17160,17
16979,9
17031,6
14413,4
15394,11
15224,5
14880,3
15379,8
16135,2
15644,4
15133,5
14759,3
15143,2
17174,1
16143,12
13134,6
12432,5
14188,6
12619,10
16849,1
13619,2
16639,4
13435,9
14285,8
15701,4
15568,3
15300,1
13109,3
14537,2
16466,15
13685,7
17262,11
12546,2
16914,1
15573,5
15679,4
13817,2
18209,1
13732,1
15050,5
17237,4
12578,4
13673,2
17297,1
16811,2
17993,1
14184,1
16295,4
14871,9
17345,10
17660,2
13234,2
15413,5
13768,2
16335,7
13087,1
18286,2
14987,8
15945,4
17773,2
13442,3
12389,3
12805,4
13957,3
14877,2
13243,5
12726,11
15418,2
16487,2
13432,2
14010,2
17292,2
17127,5
12864,2
15378,2
15461,2
17640,6
13970,2
13380,1
14118,1
15506,6
12387,1
16876,1
16865,1
13049,4
12454,5
15468,3
15155,1
15020,1
15446,3
17820,1
12988,1
16245,3
15139,2
14352,4
15891,1
13955,3
12438,2
16473,4
18191,2
14834,7
17656,5
17097,9
13372,1
12965,1
16211,3
17047,6
12772,1
17545,6
16164,3
13726,2
13904,2
18123,3
16478,3
12950,3
16379,4
15398,2
17911,1
14214,5
16302,1
13948,4
15223,5
13114,1
17958,2
14365,2
14682,6
17342,4
16118,1
18046,1
18149,7
16615,1
15742,1
18056,2
16182,9
17543,1
13997,3
17129,1
13428,3
17643,2
15362,2
16958,1
16658,6
13306,1
16590,2
17981,1
17872,1
14252,1
13030,2
16567,2
17859,1
12852,1
15019,1
16518,4
12363,2
18213,1
17423,3
15552,2
13741,3
15389,5
13507,4
12464,8
14012,1
12517,5
16627,1
14261,2
12886,2
12446,1
12882,2
17247,1
12657,4
12442,1
14478,4
14980,1
14717,1
13025,1
14990,2
15338,1
13490,1
17477,2
17847,2
12568,1
14681,6
15454,2
17474,1
15559,1
16046,1
17808,4
14566,4
12741,2
13713,3
14268,1
17264,1
13500,4
16519,4
17282,5
17678,2
14339,2
15888,3
15762,2
16198,2
12612,1
12694,3
15185,1
15276,4
15840,2
15994,3
18205,2
17537,2
15787,3
16720,3
12795,1
16956,1
15754,9
14355,3
17072,1
14330,1
18271,2
12806,4
17417,1
18020,1
18214,4
14874,1
16961,3
14275,6
15462,4
14094,1
14802,2
14843,1
14846,1
17407,1
16018,4
15001,2
18054,1
12880,2
15070,3
12447,1
17697,1
15108,4
17900,2
15146,2
14552,3
14883,6
12513,1
17466,2
16240,2
15193,1
16561,2
15699,1
17772,3
15060,4
12439,2
16867,1
13783,4
14942,4
17626,1
12516,4
16922,1
14272,4
13302,2
14797,1
14183,2
16289,1
17743,1
16799,2
18284,1
17657,1
12798,4
15390,2
15336,1
17689,2
17036,1
17256,5
12929,1
14636,2
14633,1
15594,5
12590,2
16659,1
14100,1
15541,1
13350,2
13177,2
18088,1
13193,1
15836,1
13146,1
16482,1
13429,4
14347,1
14558,3
15562,3
18186,1
14892,1
15474,1
13586,1
14767,1
16998,5
15177,1
12411,1
14458,1
18031,1
16244,2
15925,1
15746,1
14076,1
16687,1
13624,1
15675,4
16536,1
13489,4
15364,2
16803,1
16826,1
15355,2
17636,1
14402,1
13454,1
15647,1
17995,3
15455,1
14054,1
15969,5
15029,1
12771,1
18250,1
18240,1
13811,3
14661,1
13511,1
13400,1
16323,2
13926,1
12443,1
14380,1
17718,2
12386,2
15267,5
13219,1
14773,1
15890,5
16997,3
16506,2
13913,1
15627,2
17455,1
14519,2
17778,1
12529,1
13160,1
15662,2
16238,1
14345,1
13776,2
14943,1
12574,1
17574,1
13645,1
17650,1
14424,1
14095,1
17443,1
15313,1
17747,1
13906,1
17186,2
14792,1
15760,2
17310,2
12730,1
13574,1
16142,1
14090,1
18032,1
16797,5
14051,37
13037,12
14979,1
14113,16
15823,3
12712,21
17287,21
18177,9
16556,17
15326,5
17213,13
14819,4
14527,122
14867,16
18102,145
12682,52
16210,35
17220,21
14431,4
14530,16
15910,15
12531,2
15303,3
17085,28
14896,8
18267,1
12971,116
12422,17
13421,8
12426,2
14680,58
14030,20
14160,7
13413,6
16748,14
14852,18
15443,14
14493,10
13004,36
17907,1
16701,26
13426,22
13183,15
14399,8
17479,1
12709,34
15819,10
14648,15
16397,1
16090,1
15755,17
14492,7
15216,2
17889,7
16133,56
14035,9
16369,7
17180,11
18151,6
13655,6
14724,1
14292,16
14467,12
17602,14
14535,9
13313,12
15186,5
13892,6
15210,3
15636,4
15681,14
15498,44
16986,11
16453,2
17677,54
13162,16
14338,3
17096,11
15625,9
14415,23
17464,3
15245,8
16126,15
17241,12
17289,9
17683,3
16529,4
13031,5
13665,3
13305,16
13584,3
17930,13
14217,23
13881,43
16632,2
17618,11
16276,3
15683,2
17746,4
17470,11
13889,6
17048,7
12623,7
17867,15
16134,5
16040,7
17921,10
13208,9
13137,16
17259,6
14894,3
14134,15
16833,6
17552,12
13110,12
16177,8
15243,2
16383,7
12486,1
16588,4
15931,1
15339,7
17141,4
15180,3
15710,1
16795,3
16098,14
13195,1
13534,35
16373,2
17435,1
14963,12
18060,2
14490,2
12892,1
14610,2
17081,6
17759,5
13309,6
18025,6
15512,4
14382,2
16314,3
16839,44
15811,7
17315,43
14813,4
18006,4
17766,2
14443,5
15872,4
17673,13
15983,8
14775,3
17135,10
17735,26
14037,6
12747,26
17894,18
15574,6
17358,5
14083,11
16255,15
12673,3
13008,3
13709,18
16378,3
17337,4
12754,3
14475,4
16265,12
15708,9
12679,4
15234,1
15047,1
16728,4
15140,8
14245,2
16063,1
14476,1
13263,39
17770,5
14688,28
15938,9
13005,4
12947,6
13365,2
17604,6
15932,8
14541,14
12931,57
17644,20
17819,12
14481,5
12989,33
13681,4
14132,11
16566,5
15781,3
13379,3
14898,14
16775,16
15695,4
16214,4
15235,16
14699,4
17398,3
16235,9
14116,5
17613,14
16092,6
18257,12
15984,30
14565,5
13925,4
14367,16
16573,2
17603,4
13771,9
15707,4
14595,8
17317,3
14897,8
15473,8
18252,7
16017,5
16426,10
16173,6
13644,4
12630,2
17418,3
16601,3
16790,6
18164,1
13636,5
17870,13
15582,3
13456,6
16279,9
16877,6
15393,5
14954,2
15783,1
16818,11
12560,3
14219,3
15136,4
16921,3
12530,9
15201,7
14222,1
17126,9
14970,12
16400,9
12895,2
12415,28
15793,8
16723,4
12941,1
15641,12
13831,18
15369,11
14451,12
14404,13
13209,13
12945,2
18087,17
18039,4
16039,2
13611,10
15451,2
16068,1
13307,3
15402,6
13775,1
12717,3
12349,4
13202,7
17785,3
12632,2
14128,3
15532,10
15183,3
17582,5
14634,4
12784,3
17176,3
16359,16
17110,3
17492,3
16650,7
14674,1
15080,2
17918,3
14001,9
17412,16
16278,3
14379,4
13548,3
13922,3
16465,2
17840,1
17123,3
16907,9
16823,7
15838,34
16527,2
14868,12
16928,29
15786,5
14618,7
13295,4
17871,5
14551,7
15976,6
16259,3
16724,1
14114,7
15312,12
13045,3
12876,4
17903,1
14932,2
17648,5
17659,14
15996,7
12797,2
15503,2
15356,13
18176,1
15780,3
14733,15
16554,8
12421,6
14130,4
13754,3
18125,4
12753,6
14670,3
14056,23
14890,3
13124,4
13544,6
16633,6
14776,15
17120,1
16370,4
18120,1
17591,8
14817,7
13062,1
13682,1
17169,3
13420,2
14262,8
12407,5
12833,1
16493,7
15839,3
17777,3
15365,13
12822,2
12721,8
17131,5
17674,2
18237,5
15545,2
16052,1
14434,6
15963,2
15096,1
14929,2
14354,2
16368,3
15399,3
16070,2
12427,3
12618,1
17904,1
14477,7
13924,6
14785,2
13467,2
16062,8
12762,2
14881,1
13905,1
17990,6
13091,3
15751,11
16366,4
13711,9
15827,28
17801,3
17966,10
17356,5
12468,5
16481,1
16860,3
14967,6
16467,7
13944,1
18064,11
13641,5
13057,3
15374,2
16067,3
15800,7
13727,8
14372,2
17057,1
12925,3
18197,1
16831,1
16391,4
15674,13
16035,1
13337,1
15264,2
17168,1
14112,13
15248,3
18140,1
14753,2
16524,2
16167,5
16455,11
17510,2
14712,4
16163,6
14631,6
13703,2
17843,2
16920,1
12537,1
16418,5
17334,3
13579,5
15584,6
16935,3
16874,1
18003,1
12996,1
15919,2
16367,3
17621,6
14229,7
13859,2
15110,6
17147,9
18202,3
18155,3
12781,2
13216,1
13132,1
14323,2
15730,5
14231,4
16644,2
17939,1
16744,7
13239,5
14687,3
12520,5
16319,1
13618,1
16112,4
14973,3
18027,1
15504,4
16215,1
12550,1
14518,1
13835,7
17371,6
12452,2
14164,2
13058,3
13526,2
13403,3
15943,2
15882,8
12980,21
17025,5
13484,3
15558,1
13007,1
12874,2
14615,5
13169,3
12810,2
17194,3
15283,3
16975,3
14283,4
16468,3
15629,4
16111,1
12699,1
13293,6
13597,2
14882,14
14193,3
14756,3
14679,3
15961,1
14627,1
14506,7
14405,1
13573,6
13033,2
12501,1
17890,2
16714,4
15226,1
18159,1
12372,3
16667,2
15671,7
15433,2
16216,1
14149,1
13533,3
17932,3
18232,4
17631,7
17955,6
14960,2
14652,1
13670,1
15626,3
16358,5
13283,4
17964,2
12584,9
14581,2
15274,2
16322,2
17818,1
14063,9
15077,2
16694,1
14070,1
16736,5
16267,1
16328,1
17235,8
15816,2
12346,12
17023,3
14822,1
15809,7
12819,1
15824,2
17161,1
16490,1
16643,2
16228,3
17680,3
12961,1
14270,1
12509,1
16943,5
13731,2
16621,4
15609,1
12697,3
17408,3
17892,3
13311,2
13023,3
17363,3
16272,1
14305,3
15937,1
15275,1
12654,5
15763,2
15435,1
18049,2
18015,1
15803,4
15964,1
18153,1
17941,4
15250,1
15946,3
14706,1
18234,1
17902,1
15873,4
15008,2
14787,1
17834,2
13936,3
17000,2
16679,3
16972,2
14202,3
15509,1
16138,3
16425,1
13708,1
15881,5
17171,2
13221,2
17252,2
17242,5
13343,1
12541,3
15041,2
15120,1
16114,1
12473,5
12906,5
17805,2
18265,2
16909,1
13422,1
13182,1
14716,3
15360,1
12491,1
14234,4
14863,1
17901,3
17441,1
15209,1
16577,1
15354,3
14812,1
14316,5
14814,1
15711,2
18206,1
15905,1
18279,1
17112,1
14263,1
12973,1
13241,1
15915,1
13646,2
12419,2
12858,1
17782,2
12350,1
13973,1
17654,1
15589,3
14886,1
15825,1
12922,1
12461,2
17444,3
16696,4
12962,2
16213,1
16480,1
13759,2
13876,1
12430,1
18067,1
14284,3
17153,1
14362,1
14471,2
12848,1
17933,1
12894,1
16974,2
18124,1
13660,1
18098,1
16662,1
17601,2
16698,2
12815,2
17234,1
14780,2
16026,1
13603,1
14207,1
16896,1
15566,2
16505,1
15317,1
17628,1
17026,3
14764,1
13739,2
17468,3
17318,1
16545,2
15565,2
15895,1
13460,2
15909,1
16796,1
16591,1
15072,1
14494,3
12351,1
16689,2
17741,2
15899,1
13837,2
18278,2
13965,3
16171,1
15094,2
16716,3
14707,2
17620,1
18275,2
14185,1
16446,2
17089,1
14887,1
13072,1
17331,1
14308,2
16199,7
12995,1
17166,2
13864,1
14117,1
16429,1
14642,1
15526,2
13228,1
13942,1
14900,1
14613,1
14328,1
17948,1
12687,2
15657,1
17378,1
13841,1
13053,1
18175,1
17030,1
16432,1
12478,1
15170,1
16257,1
17079,1
15712,12
13097,28
15482,19
15420,6
14215,9
18203,4
16892,7
15633,13
16843,35
14099,20
14626,11
15860,17
16749,2
15311,208
13393,4
15713,4
14081,10
14621,9
14628,5
12373,3
16082,1
13119,1
13092,12
14739,25
17258,2
12391,6
18178,11
13761,6
14556,3
17207,1
17526,12
16978,3
13753,4
15601,30
16846,3
15990,7
15325,8
17612,18
17681,5
15785,16
14685,8
13931,11
16934,6
15068,4
15513,35
17428,45
14011,2
13564,37
15982,1
12780,1
13308,4
15179,13
14512,7
15590,5
15615,47
13802,19
13888,7
14744,14
13047,24
16004,5
14692,12
12937,9
14825,24
17115,7
14299,27
17091,19
13190,3
13863,4
14198,9
17341,5
16456,13
16315,2
13123,2
16835,6
16592,28
14186,5
15530,5
17541,1
13995,14
18226,26
12595,1
13869,10
13647,8
12524,17
13196,7
14693,7
14736,2
12841,40
15255,9
14321,7
12836,15
14769,17
14499,7
17270,2
16872,6
13093,55
17404,23
13050,35
17705,11
16053,6
12910,13
14866,19
12727,10
12429,8
12540,33
13014,11
14310,1
13701,1
12993,8
14177,13
16036,4
17851,6
15123,5
16421,3
14915,11
16523,28
13166,2
16310,2
15998,16
13578,1
14271,2
13246,11
13547,1
16147,5
16836,4
17821,1
12483,19
14927,1
17984,5
17983,1
17521,5
17504,18
12376,2
12991,3
15144,29
18283,22
17069,14
16954,20
17283,1
17817,6
13485,11
16223,2
14729,3
18229,28
16131,12
16520,6
15288,10
13069,38
18245,20
16241,16
16191,24
14794,10
17450,51
16351,13
12383,5
17064,3
13310,5
14442,7
14532,11
17376,4
17863,12
14048,3
17530,12
12365,2
14483,2
12553,12
16356,6
16572,3
17076,6
13971,14
15651,5
17946,2
17937,7
15353,7
16949,6
17088,4
17965,29
17883,7
12982,8
17589,18
17704,2
18079,5
17634,9
15187,16
17505,5
14921,2
15705,1
13576,28
14659,9
14466,13
16324,3
13627,7
12930,2
14584,8
18219,17
13184,10
14732,19
13700,13
17396,14
15023,20
14060,30
15669,4
14246,3
12901,28
15747,9
13873,8
13953,12
14745,12
16952,5
15290,26
15866,1
12739,4
14436,2
14129,9
15453,7
12924,12
17037,1
14290,8
15075,1
12518,5
14540,11
17453,2
13763,3
13991,6
15117,8
12948,9
17924,8
17139,25
14856,3
14547,8
15392,7
18217,4
13816,2
14673,7
17738,13
17073,4
13322,1
16596,4
12572,2
14428,5
16535,3
15033,10
16688,4
14805,7
14102,5
16884,4
14061,3
16497,23
17018,6
16104,9
16732,4
13728,16
15912,9
17082,6
16439,1
14480,4
12678,21
16287,5
13192,6
12873,3
17768,7
17138,7
14454,5
17810,2
17108,1
17742,11
13663,5
15978,3
16071,4
15057,5
16741,1
16918,16
15215,7
14947,6
15979,1
16256,3
16231,4
14460,9
16651,1
14474,2
15523,16
15774,6
15157,5
18011,2
12809,3
13856,11
17311,6
17845,4
17290,8
17915,1
13446,11
15889,8
17145,4
13909,2
16496,6
16655,13
15936,2
12645,8
13809,3
15182,11
13770,4
16522,2
14303,2
13067,3
13360,4
14302,3
16411,4
17003,4
17967,2
13654,11
16445,4
12913,13
12563,1
18075,20
15031,14
13065,5
17106,1
17275,1
15634,2
16043,8
14013,5
14986,2
16946,5
17062,6
15395,1
14462,12
13717,8
15676,3
12866,3
15832,1
13712,2
16837,11
16947,5
15717,5
12622,1
17277,2
16637,4
14421,6
14021,7
17658,2
13395,3
13517,3
17405,3
13149,4
17175,4
15829,2
15861,12
15776,1
14278,1
17517,1
18280,2
16374,5
15227,9
14005,5
13487,5
17007,7
16292,5
16115,12
16122,6
16330,7
14387,3
12593,3
13321,2
13268,11
15858,13
12987,5
15315,2
12757,13
17459,2
15286,1
13471,4
14359,3
16971,1
15993,7
15105,9
16657,4
13012,11
13247,4
15933,3
15163,2
17010,1
15977,2
12465,2
16376,2
12723,5
14698,5
15520,1
18167,3
14594,2
17593,11
16195,1
14055,3
15697,1
12916,7
17542,3
14928,1
17217,2
15792,2
18095,5
12698,1
13974,2
12891,11
14616,5
14139,4
13608,1
12379,4
15102,2
16499,8
13439,3
12500,19
12825,2
13509,8
13371,2
13250,2
12813,3
14996,2
15666,2
13540,3
13152,7
13857,6
13519,2
16155,5
15772,1
16996,9
13079,6
14216,5
16540,1
17121,1
15870,4
15161,1
17239,4
17548,4
13402,4
18156,2
15428,4
18050,2
14175,8
16730,3
16494,1
13358,1
12693,7
12792,2
14957,2
17701,1
15109,3
14105,5
17854,6
14959,4
14823,3
15700,2
13678,1
13667,1
16342,4
13865,4
14901,12
13200,4
12688,1
12649,8
12444,5
12936,4
18192,1
17447,2
15287,5
